epochs,tr_loss,tr_acc,val_loss,val_acc
0,3.464628133773804,2.4375,1.923202633857727,3.749999761581421
1,3.394006576538086,3.1875,9.42218017578125,4.999999523162842
2,3.3192123794555664,4.25,0.6845343708992004,8.25
3,3.298977975845337,6.3125,1.4980971813201904,9.25
4,3.2712133884429933,6.75,1.1307157278060913,9.999999046325684
5,3.2566175365448,7.3125,6.552081108093262,9.999999046325684
6,3.2272236347198486,6.937500000000001,1.3072800636291504,9.25
7,3.2349753761291504,7.187499999999999,5.58591890335083,11.25
8,3.205136442184448,8.125,0.960789144039154,11.75
9,3.1513969993591306,9.5625,4.707274436950684,12.249999046325684
10,3.218757429122925,7.3125,5.067939758300781,6.749999523162842
11,3.11360050201416,8.3125,11.511836051940918,10.749999046325684
12,3.0562614822387695,9.9375,1.2881548404693604,17.75
13,3.0208529663085937,10.9375,5.450229167938232,17.75
14,2.9251707649230956,13.6875,11.003427505493164,13.499999046325684
15,2.910166635513306,12.75,9.711915969848633,18.75
16,2.8711090755462645,14.6875,13.63419246673584,18.5
17,2.8145920181274415,14.8125,7.988482475280762,24.25
18,2.821363582611084,16.4375,5.666265964508057,16.749998092651367
19,2.7520057487487795,18.9375,6.201302528381348,28.25
20,2.790238552093506,17.625,7.616981029510498,24.749998092651367
21,2.7049081707000733,18.5,2.647589921951294,21.75
22,2.7163596534729004,21.3125,7.341207504272461,30.75
23,2.712937650680542,20.25,15.599223136901855,26.0
24,2.6833860206604006,20.6875,6.563134670257568,29.499998092651367
25,2.6781385803222655,23.4375,4.121074676513672,34.0
26,2.633228759765625,21.5625,7.5368170738220215,31.75
27,2.6304834365844725,22.5625,9.383252143859863,25.0
28,2.5952192401885985,24.0625,4.503926753997803,32.5
29,2.55889741897583,25.0625,14.21165943145752,25.25
30,2.622919511795044,21.5625,6.161890506744385,40.75
31,2.5894243240356447,24.25,0.3145783245563507,34.75
32,2.5666534519195556,25.374999999999996,7.938251972198486,32.25
33,2.560293560028076,24.9375,3.775149345397949,32.0
34,2.5328300476074217,25.3125,1.1489824056625366,30.249998092651367
35,2.5340149211883545,25.75,13.882768630981445,32.0
36,2.4929418468475344,27.625,12.575479507446289,36.499996185302734
37,2.558150749206543,25.5,9.104705810546875,35.25
38,2.5289394569396975,26.375,7.309394359588623,34.5
39,2.4687197017669678,28.375,4.075877666473389,35.75
40,2.507020883560181,27.250000000000004,2.8560986518859863,35.5
41,2.4683957576751707,27.875,13.602543830871582,38.0
42,2.449901599884033,28.125,3.9642021656036377,38.25
43,2.482557382583618,28.625,5.907916069030762,42.0
44,2.445265417098999,29.312500000000004,8.119093894958496,35.75
45,2.5167783546447753,27.8125,5.454760551452637,42.999996185302734
46,2.4424064445495604,30.562499999999996,4.76505708694458,42.749996185302734
47,2.418941068649292,30.9375,6.021594524383545,44.0
48,2.4483211040496826,29.375,2.7893354892730713,39.0
49,2.4376650047302246,30.4375,4.223908424377441,38.5
50,2.436927471160889,28.6875,5.155026912689209,40.5
51,2.456334390640259,29.875,10.167877197265625,28.5
52,2.414725971221924,31.937500000000004,3.6281580924987793,48.0
53,2.419581899642944,32.75,6.540663719177246,34.5
54,2.408137769699097,31.5625,2.4582321643829346,44.5
55,2.3846840286254882,32.3125,4.495823860168457,44.0
56,2.34035475730896,32.875,3.021240711212158,45.0
57,2.4063994789123537,30.625000000000004,4.008966445922852,41.75
58,2.411157474517822,31.8125,4.762663841247559,44.75
59,2.3886988258361814,30.9375,8.153396606445312,48.25
60,2.397624998092651,29.562500000000004,2.4625658988952637,45.999996185302734
61,2.4145634746551514,31.1875,6.53386926651001,39.749996185302734
62,2.368392105102539,32.625,4.791083335876465,47.5
63,2.328860902786255,34.125,5.2861504554748535,44.25
64,2.328367176055908,35.25,0.4068892300128937,43.25
65,2.357296094894409,32.625,1.4089791774749756,44.5
66,2.3772037124633787,32.125,9.660266876220703,46.249996185302734
67,2.3746654891967776,31.1875,4.217599391937256,50.5
68,2.377800006866455,32.25,6.933173656463623,43.25
69,2.3499359607696535,33.5,10.251710891723633,30.75
70,2.326440010070801,35.125,5.837762355804443,41.0
71,2.292630376815796,34.75,2.36429762840271,40.75
72,2.359495038986206,31.4375,8.661799430847168,39.5
73,2.3402208709716796,32.3125,5.436922073364258,48.0
74,2.3909733200073244,32.625,4.541891574859619,45.999996185302734
75,2.3629243850708006,34.125,1.1464275121688843,53.499996185302734
76,2.3134581661224365,35.5625,2.7147107124328613,50.25
77,2.322849645614624,33.0625,4.989816188812256,38.25
78,2.3139351844787597,34.0,6.3802008628845215,35.0
79,2.2974496269226075,34.8125,12.37662410736084,46.5
80,2.304194755554199,34.1875,3.6655046939849854,46.249996185302734
81,2.313812799453735,34.0625,4.144204616546631,39.5
82,2.3167351055145264,33.9375,3.986577272415161,29.499998092651367
83,2.294206237792969,35.375,2.7074103355407715,38.0
84,2.323116703033447,34.75,4.224112510681152,40.75
85,2.3273550987243654,32.9375,5.0048604011535645,45.5
86,2.3416426181793213,32.5625,4.111599445343018,56.5
87,2.316778802871704,33.4375,3.844243288040161,48.0
88,2.320132894515991,33.6875,0.9081575274467468,52.249996185302734
89,2.2190719079971313,36.6875,5.249233722686768,52.499996185302734
90,2.323680543899536,33.9375,4.994278907775879,24.749998092651367
91,2.334321632385254,34.625,0.6905741691589355,45.0
92,2.2916344833374023,36.3125,7.813509464263916,29.999998092651367
93,2.2824568223953245,34.625,10.057430267333984,34.0
94,2.30395920753479,34.25,2.5573954582214355,42.0
95,2.31618727684021,34.3125,5.316616058349609,44.25
96,2.2699501514434814,35.375,4.213687419891357,39.25
97,2.2748996353149415,36.3125,4.278209209442139,47.5
98,2.2488136100769043,37.9375,0.5993563532829285,48.75
99,2.292290964126587,35.6875,5.9586615562438965,52.0
100,2.2618619537353517,36.25,4.592439651489258,55.25
101,2.2531233978271485,36.25,8.514453887939453,39.749996185302734
102,2.2755356311798094,35.75,5.875834941864014,48.0
103,2.2989420890808105,35.3125,2.704709053039551,40.5
104,2.270605182647705,36.0,2.6020026206970215,49.249996185302734
105,2.219590759277344,39.25,2.3199636936187744,53.749996185302734
106,2.246187915802002,37.5,7.680622577667236,38.75
107,2.3059265995025635,34.4375,5.278251647949219,55.0
108,2.2524354362487795,35.75,-1.741713523864746,39.999996185302734
109,2.2327183628082277,37.625,6.273821830749512,49.75
110,2.1961590671539306,39.5,4.683407306671143,53.999996185302734
111,2.263682346343994,35.25,5.916316986083984,47.0
