epochs,tr_loss,tr_acc,val_loss,val_acc
316,0.845287811756134,66.25,0.7568752765655518,26.250001907348633
317,0.834064269065857,69.0625,1.2286289930343628,21.25
318,0.8486007809638977,65.625,1.2549554109573364,32.5
319,0.8218247175216675,68.75,0.8486759066581726,25.0
320,0.7943363785743713,68.75,-0.48038536310195923,16.25
321,0.8506530284881592,67.5,-0.38656577467918396,28.75
322,0.839178454875946,66.5625,-0.4407866597175598,16.25
323,0.8284654021263123,68.75,0.4817669093608856,32.5
324,0.8429693222045899,68.125,1.4090020656585693,15.000000953674316
325,0.8503072142601014,66.5625,1.3435810804367065,15.000000953674316
326,0.8243543624877929,67.1875,1.3604048490524292,15.000000953674316
327,0.819169282913208,69.6875,1.3477871417999268,15.000000953674316
328,0.8466295599937439,67.8125,0.41989418864250183,26.250001907348633
329,0.8104164958000183,68.125,-0.09335041046142578,35.0
330,0.8267723321914673,69.375,0.30002427101135254,25.0
331,0.7435920000076294,73.125,0.37823599576950073,20.0
332,0.8881739497184753,61.5625,-0.43826133012771606,12.5
333,0.8874560952186584,62.81250000000001,-0.46624213457107544,11.25
334,0.9305441737174988,59.06249999999999,-0.411673367023468,25.0
335,0.8388034701347351,65.625,0.06474947929382324,20.0
336,0.8928387045860291,65.9375,0.5193535089492798,28.75
337,0.843506395816803,66.875,0.4689290225505829,18.75
338,0.8767628192901611,62.81250000000001,-0.40315356850624084,12.5
339,0.8758340835571289,65.3125,-0.3177506625652313,16.25
340,0.8106635212898254,64.375,0.4038355052471161,35.0
341,0.7989830732345581,69.6875,-0.13379059731960297,26.250001907348633
342,0.8001236915588379,70.9375,-0.8055165410041809,16.25
343,0.7649944305419922,71.25,-0.1986985057592392,26.250001907348633
344,0.8363542318344116,68.125,1.0422166585922241,15.000000953674316
345,0.8148300886154175,60.9375,-0.30075135827064514,10.0
346,0.9082011818885803,66.5625,-0.43826133012771606,12.5
347,0.8986946702003479,61.875,-0.4942229390144348,10.0
348,0.7943599104881287,67.5,-0.47875943779945374,17.5
349,0.893835473060608,64.0625,-1.037690281867981,18.75
350,0.8274953961372375,67.1875,-1.4891278743743896,15.000000953674316
351,0.8212986707687377,69.375,-0.8814477324485779,21.25
352,0.8243062973022461,70.3125,-0.8790314793586731,45.0
353,0.8442094922065735,65.3125,-0.6394223570823669,27.5
354,0.8349074721336365,67.8125,0.4841024577617645,16.25
355,0.8721346974372863,66.5625,-0.5075397491455078,16.25
356,0.7969270706176758,65.0,-0.27624616026878357,18.75
357,0.8791754245758057,63.4375,-0.5833916664123535,12.5
358,0.8282105565071106,69.0625,-0.46624213457107544,11.25
