epochs,tr_loss,tr_acc,val_loss,val_acc
0,1.8160515156659214,13.40909090909091,6.806950092315674,11.448196411132812
1,1.7670553835955534,17.8125,1.4066108465194702,11.848883628845215
2,1.74317608313127,19.715909090909093,1.67347252368927,24.212936401367188
3,1.7215051564303312,19.27556818181818,0.861129105091095,24.27017593383789
4,1.7009623375805942,21.37784090909091,0.9248473048210144,18.088150024414062
5,1.6856706229123202,22.116477272727273,1.1466211080551147,22.209501266479492
6,1.6707758686759255,23.224431818181817,1.450494647026062,13.222667694091797
7,1.6628354180942881,23.295454545454543,1.7500522136688232,27.47567367553711
8,1.6475281195207077,25.113636363636367,1.7039546966552734,32.05495071411133
9,1.6378323815085671,25.951704545454547,1.3124312162399292,27.074983596801758
10,1.6168903199109164,26.76136363636364,-0.39116787910461426,18.1453914642334
11,1.5645396384325894,30.65340909090909,2.9653513431549072,38.4659423828125
12,1.5274660348892213,32.78409090909091,3.9104361534118652,12.650257110595703
13,1.4949440435929733,33.89204545454545,2.516145944595337,38.40869903564453
14,1.4592494357715953,34.6875,0.3370790481567383,37.83628845214844
15,1.4417263637889515,36.49147727272727,1.2622156143188477,34.287349700927734
16,1.4112050316550515,37.684659090909086,1.8662023544311523,38.12249755859375
17,1.4001041000539607,38.15340909090909,0.7354182600975037,41.09902572631836
18,1.3844207330183549,39.75852272727273,1.453440546989441,39.725242614746094
19,1.3811943379315463,39.90056818181818,1.8650845289230347,38.92387008666992
20,1.356737266887318,40.78125,0.9465261101722717,43.10246276855469
21,1.3444929014552722,41.74715909090909,1.0625596046447754,38.981109619140625
22,1.336412624879317,42.1875,3.338717460632324,36.3480224609375
23,1.3334511583501643,42.52840909090909,1.3377933502197266,35.31768798828125
24,1.3028576720844616,45.01420454545455,0.005143521819263697,36.2907829284668
25,1.3095622582869095,44.41761363636363,1.2285773754119873,33.48597717285156
26,1.2865583376450973,45.53977272727273,0.016172358766198158,35.7183723449707
27,1.2811858480626888,46.19318181818181,1.050016164779663,31.825986862182617
28,1.3149011633612893,43.52272727272727,-0.869140088558197,14.481968879699707
29,1.318625265901739,43.52272727272727,-0.5635946393013,21.923295974731445
30,1.2992144671353427,44.13352272727273,-0.43969178199768066,26.273611068725586
31,1.271529880436984,47.13068181818182,-0.646462619304657,22.61018943786621
32,1.2723632660779085,46.23579545454545,-0.3288450837135315,28.048080444335938
33,1.256859144297513,46.60511363636364,0.5346711874008179,32.7990837097168
34,1.2570439208637585,47.24431818181819,1.5550971031188965,30.509445190429688
35,1.2279726180163297,49.01988636363636,-0.8150661587715149,23.182598114013672
36,1.2380296577106822,49.60227272727273,-0.7891245484352112,20.835718154907227
37,1.2379674174568869,48.19602272727273,-0.47721394896507263,25.472238540649414
38,1.2318608327345415,47.79829545454545,3.4876551628112793,25.701200485229492
39,1.2297170834107833,48.49431818181818,-0.6185984015464783,23.58328628540039
40,1.2092173272913151,49.27556818181818,-0.12740342319011688,30.566686630249023
41,1.200787685134194,50.53977272727273,-0.5579051375389099,29.822551727294922
42,1.1922411506826227,51.30681818181818,-0.48830726742744446,31.31081771850586
43,1.1990005059675737,50.72443181818181,-0.7092599868774414,24.957067489624023
44,1.1822987599806352,52.47159090909091,0.28464123606681824,35.775611877441406
45,1.1929916706952182,51.5625,-0.4016026556491852,31.024614334106445
46,1.1722152948379516,51.29261363636364,1.1803277730941772,31.94046974182129
47,1.1681078108874234,52.32954545454545,3.031118631362915,30.96737289428711
48,1.1753027655861594,52.04545454545455,0.622028112411499,31.94046974182129
49,1.1651427962563254,52.07386363636364,0.4133407473564148,31.997711181640625
50,1.1582850803028453,52.48579545454546,0.8700962066650391,34.57355499267578
51,1.1631687706167049,51.70454545454546,-0.5928429961204529,26.674297332763672
52,1.1488478097048673,53.63636363636364,1.3453632593154907,30.509445190429688
53,1.1512277137149465,52.58522727272727,1.4223886728286743,32.341156005859375
54,1.1497935576872391,53.73579545454545,0.32651767134666443,19.175729751586914
55,1.136875954541293,53.80681818181819,0.5716540813446045,41.90039825439453
56,1.1355934424833818,53.309659090909086,1.7340688705444336,36.176300048828125
57,1.127830685268749,54.38920454545455,1.086439847946167,25.414997100830078
58,1.1270181688395413,54.502840909090914,-0.11154943704605103,34.630794525146484
59,1.1419357429851185,53.57954545454545,-0.41596439480781555,31.997711181640625
60,1.1175557700070469,55.25568181818182,-0.8880865573883057,21.408126831054688
61,1.1177299239418723,55.02840909090909,-0.07178264111280441,30.45220375061035
62,1.1126145319505172,54.14772727272727,-0.2475089281797409,32.74184036254883
63,1.1162024042823098,55.22727272727273,0.9892502427101135,42.35832595825195
64,1.114068627357483,55.01420454545455,1.2492985725402832,45.16313552856445
65,1.1050089391795073,56.40625,0.9466561675071716,34.00114440917969
66,1.1054513476111671,55.19886363636364,0.7969882488250732,31.883228302001953
67,1.0995997342196377,56.875,1.0668433904647827,33.82942199707031
68,1.0945443944497542,57.14488636363636,-0.17974522709846497,34.51631546020508
69,1.0913494955409657,56.875,0.7015876173973083,35.6038932800293
70,1.0892479398033836,55.82386363636363,0.498323917388916,27.017745971679688
71,1.1036366679451681,56.59090909090909,1.7332357168197632,44.075557708740234
72,1.0836017814549532,56.434659090909086,2.4090416431427,31.31081771850586
73,1.0940376541831276,56.15056818181819,1.1837685108184814,40.755577087402344
74,1.0850639603354715,57.49999999999999,0.44144898653030396,43.78935241699219
75,1.0794285449114713,56.34943181818181,1.6631876230239868,46.65140151977539
76,1.0692295865579085,57.71306818181819,1.278148889541626,45.16313552856445
77,1.0834273121573708,56.875,1.145185947418213,44.59072494506836
78,1.0661251761696555,58.39488636363637,2.3240599632263184,31.825986862182617
79,1.0644613200967963,58.50852272727273,0.6449868083000183,41.728675842285156
80,1.0685271739959716,57.51420454545455,-0.40632209181785583,33.886661529541016
81,1.0714748068289324,57.784090909090914,0.29695776104927063,34.745277404785156
82,1.0881310907277193,56.49147727272727,0.9454007148742676,25.8729248046875
83,1.0886574723503806,56.42045454545455,1.5688130855560303,12.535774230957031
84,1.0891355980526318,56.16477272727273,2.6263396739959717,33.14252853393555
85,1.0823331962932239,57.51420454545455,1.166078805923462,43.90383529663086
86,1.077198285406286,57.82670454545455,1.9807391166687012,39.55352020263672
87,1.0669309410181913,58.55113636363637,-0.27653855085372925,36.06182098388672
88,1.0643847227096557,57.98295454545455,1.7411681413650513,33.48597717285156
89,1.0604368827559731,58.22443181818182,3.2048044204711914,44.36176300048828
90,1.0568224332549356,58.4375,1.7876296043395996,17.80194664001465
91,1.0502879836342551,59.16193181818182,1.457337498664856,15.512307167053223
92,1.0497140483422713,58.38068181818182,0.2515449523925781,39.89696502685547
93,1.0428084893660112,58.622159090909086,2.6654934883117676,20.435029983520508
94,1.0458099007606507,59.190340909090914,1.7199188470840454,37.20663833618164
95,1.0470652894540267,59.30397727272727,1.5056170225143433,24.67086410522461
96,1.037987687370994,59.346590909090914,0.25386783480644226,36.3480224609375
97,1.0418192094022578,59.27556818181819,1.5309714078903198,17.687463760375977
98,1.0884844281456687,56.50568181818182,-0.7290565967559814,20.435029983520508
99,1.238301030072299,48.09659090909091,1.8287032842636108,23.983972549438477
100,1.1957294247367165,50.46874999999999,2.293419122695923,22.552947998046875
101,1.1731632752852006,51.24999999999999,6.69935941696167,24.4991397857666
102,1.1591125423258002,52.27272727272727,1.0615655183792114,37.49284362792969
103,1.1554725581949408,52.897727272727266,0.8458013534545898,32.91356658935547
104,1.1354973294518211,54.0625,2.32257080078125,35.26044464111328
105,1.1398390856656162,53.62215909090909,3.2542035579681396,29.99427604675293
106,1.1393211104653098,54.16193181818182,8.663481712341309,25.987407684326172
107,1.1173154505816374,55.04261363636363,0.551579475402832,38.4659423828125
108,1.1177919192747636,54.715909090909086,0.4779450297355652,36.74871063232422
109,1.1102120627056469,55.09943181818182,1.5237659215927124,27.81911849975586
110,1.1150114818052812,55.46875,2.9097073078155518,29.536348342895508
111,1.115061628818512,55.19886363636364,0.5690450072288513,32.57012176513672
112,1.1119023496454412,55.76704545454545,0.23246324062347412,37.14939498901367
113,1.1082506223158404,55.48295454545455,1.0806609392166138,36.176300048828125
114,1.1098421714522622,55.46875,1.7749204635620117,37.83628845214844
115,1.088913550160148,57.17329545454546,4.65081262588501,41.90039825439453
116,1.0849681149829518,56.76136363636364,1.5494238138198853,11.448196411132812
117,1.0846149802207947,56.78977272727273,0.47947293519973755,9.158557891845703
118,1.0920607523484664,56.50568181818182,1.5511928796768188,13.737836837768555
119,1.0776328899643637,56.67613636363637,2.8367016315460205,12.192329406738281
120,1.0705667831680992,58.26704545454545,1.2538162469863892,13.050943374633789
121,1.0848014246333728,56.29261363636363,2.6300387382507324,11.67716121673584
122,1.0637876488945701,57.52840909090909,2.837829113006592,12.650257110595703
123,1.0798821958628568,57.03125,1.474735975265503,12.593015670776367
124,1.0759938532655888,57.48579545454545,1.1433348655700684,12.993703842163086
125,1.0727584069425409,55.99431818181818,4.442653656005859,12.077847480773926
126,1.0795856009830127,57.54261363636364,2.032207489013672,11.276473999023438
127,1.0605683814395557,57.59943181818182,1.6940237283706665,16.542644500732422
128,1.0664975209669634,57.82670454545455,2.7668814659118652,15.054377555847168
129,1.063567258011211,57.76988636363637,2.675802707672119,15.226101875305176
130,1.0650192325765437,57.38636363636363,-0.8807222843170166,13.966800689697266
131,1.0642741929401052,57.44318181818182,2.803387403488159,13.2799072265625
132,1.0638609311797402,58.01136363636363,0.8037520051002502,12.650257110595703
133,1.04138874465769,58.84943181818182,2.7844367027282715,13.337148666381836
134,1.056733460859819,57.69886363636364,10.200444221496582,5.495134353637695
135,1.0429903409697794,58.80681818181818,1.5578501224517822,12.707498550415039
136,1.046966592832045,58.50852272727273,2.160752773284912,16.256439208984375
137,1.0390618270093746,58.38068181818182,2.8211424350738525,12.364051818847656
138,1.0485222122885964,58.26704545454545,-1.0109663009643555,12.821979522705078
139,1.0496806979179383,59.24715909090909,-1.9648942947387695,14.310245513916016
140,1.0330853711475025,59.27556818181819,2.877591371536255,13.222667694091797
141,1.038306852904233,58.87784090909091,2.7056884765625,13.508872985839844
142,1.0348184325478293,58.821022727272734,4.897126197814941,13.2799072265625
143,1.0498056996952403,57.997159090909086,0.016455717384815216,12.821979522705078
144,1.0388076695528898,59.91477272727273,-0.16958487033843994,14.424727439880371
145,1.0389744108373469,58.49431818181819,1.9274699687957764,19.061248779296875
146,1.036038425835696,59.16193181818182,2.8310160636901855,13.108184814453125
147,1.0430903532288291,58.19602272727272,1.537624478340149,11.73440170288086
148,1.0328582189299844,58.67897727272727,2.722846031188965,17.744705200195312
149,1.032860203222795,59.64488636363636,2.3277804851531982,20.148826599121094
150,1.0352383505214344,58.76420454545455,-1.0984164476394653,11.96336555480957
151,1.0307257999073376,59.43181818181819,2.829785108566284,11.448196411132812
152,1.0327053514393894,58.80681818181818,2.3073692321777344,16.714366912841797
153,1.0197800636291503,59.36079545454545,-0.08882049471139908,14.939896583557129
154,1.0192136536944996,60.59659090909091,1.5526796579360962,12.135087966918945
155,1.0287797299298373,59.09090909090909,2.380290985107422,15.798510551452637
156,1.013408816944469,60.127840909090914,1.7374539375305176,14.997138023376465
157,1.0355819734660061,59.47443181818181,2.2979676723480225,13.508872985839844
158,1.0243495074185458,60.14204545454545,2.26192569732666,15.283343315124512
159,1.016765540296381,60.02840909090909,-1.0872243642807007,11.333714485168457
160,1.0289327480576256,58.96306818181818,2.82917857170105,11.791643142700195
161,1.017345451224934,59.73011363636363,6.855177879333496,6.5827131271362305
162,1.015051502531225,59.71590909090909,2.78690242767334,13.050943374633789
163,1.0200322476300325,59.77272727272728,1.518645167350769,15.912993431091309
164,1.0280520103194497,59.84374999999999,1.5213392972946167,16.027475357055664
165,1.0181406617164612,60.51136363636363,1.7444435358047485,18.317115783691406
166,1.0044991764155302,60.78125,2.6253387928009033,12.993703842163086
167,1.0159173174337908,59.88636363636364,2.8485543727874756,15.455065727233887
168,1.006188813122836,60.36931818181818,2.841057777404785,12.2495698928833
169,1.0223704533143476,59.71590909090909,2.040524959564209,16.714366912841797
170,1.0160064068707553,60.46875000000001,2.626769542694092,13.165426254272461
171,1.0244898850267583,58.49431818181819,2.3344886302948,16.771608352661133
172,0.9978609431873668,60.29829545454546,0.7914209365844727,8.700629234313965
173,1.0078815698623658,60.55397727272728,4.129871845245361,16.256439208984375
174,1.0168867273764177,59.78693181818182,0.44122064113616943,5.323411464691162
175,0.9997110724449157,61.22159090909091,9.495899200439453,7.384087085723877
176,1.01731421622363,60.25568181818181,-0.9664044976234436,14.481968879699707
177,0.9993160117756237,61.164772727272734,3.1826400756835938,13.108184814453125
178,0.9958863106640903,61.03693181818181,2.8080642223358154,13.623353958129883
179,1.0192208084193144,59.403409090909086,2.0405960083007812,15.626788139343262
180,1.0026278376579285,60.184659090909086,-1.1383591890335083,10.99026870727539
181,1.018814621188424,60.72443181818182,2.828167200088501,12.077847480773926
182,1.0142720222473145,60.22727272727273,1.9175678491592407,18.202632904052734
183,1.0072608232498168,60.82386363636364,1.4541146755218506,13.222667694091797
184,1.0021409544077786,61.03693181818181,0.7038472890853882,4.86548376083374
185,1.0071243557063017,60.55397727272728,6.776920795440674,14.081281661987305
186,0.9902477210218256,61.32102272727272,2.755075216293335,15.626788139343262
187,1.0033821420236066,60.41193181818182,-1.0704694986343384,13.222667694091797
188,0.9887163801626726,61.23579545454545,2.824875593185425,12.993703842163086
189,0.997570299018513,61.06534090909091,3.2304954528808594,13.2799072265625
190,0.9918544552542946,61.29261363636363,2.667466163635254,16.542644500732422
191,0.9891603491523049,61.36363636363637,4.395605564117432,10.246135711669922
192,0.9907978664744984,61.02272727272727,3.364713191986084,12.2495698928833
193,0.982698655128479,61.80397727272727,0.6605966687202454,6.868918418884277
194,1.0053176673975859,60.46875000000001,2.652587652206421,18.317115783691406
195,0.9841979276050221,62.11647727272728,3.61897873878479,13.90955924987793
196,0.9972262599251487,62.03125000000001,3.9948527812957764,11.619919776916504
197,0.9940396503968673,61.03693181818181,2.577019214630127,16.313678741455078
198,0.9889569054950368,61.29261363636363,5.786340236663818,10.76130485534668
199,0.9898541634733027,61.10795454545455,3.136794090270996,16.771608352661133
200,0.9881398222663186,61.93181818181818,-0.49307313561439514,15.912993431091309
201,0.9781205003911798,61.946022727272734,2.4616682529449463,15.684029579162598
202,0.9990959243340926,61.26420454545455,0.4387108087539673,13.165426254272461
203,0.9841225949200717,61.67613636363637,1.7449603080749512,12.93646240234375
204,0.9824877327138727,62.28693181818182,2.7758495807647705,12.421293258666992
205,0.9841017029502175,61.44886363636364,1.5504727363586426,14.882655143737793
206,0.9877296458591115,61.61931818181819,2.053471565246582,9.7882080078125
207,1.000829897143624,61.03693181818181,1.5467346906661987,13.337148666381836
208,0.9851637764410539,61.26420454545455,1.5044822692871094,19.290212631225586
209,0.9861283746632663,61.17897727272727,2.7382049560546875,14.997138023376465
210,0.9821668397296559,62.58522727272727,2.824446678161621,12.421293258666992
211,0.9839165048165754,61.903409090909086,2.3382885456085205,18.48883819580078
212,0.9931275649504228,61.66193181818181,2.3986711502075195,13.680595397949219
213,0.9776749220761386,62.35795454545454,1.5458481311798096,18.25987434387207
214,0.9812632430683482,62.35795454545454,2.8029794692993164,13.737836837768555
215,0.9855366305871444,62.67045454545455,3.108114719390869,21.808815002441406
216,0.9782104481350292,62.64204545454546,3.8167197704315186,7.555809497833252
217,0.9851374105973677,61.17897727272727,2.4194560050964355,18.775043487548828
218,0.9902791359207846,60.86647727272727,10.198683738708496,5.151688098907471
219,0.9797363129529086,62.38636363636364,2.7918176651000977,12.306811332702637
220,0.9757513924078508,61.690340909090914,1.8717600107192993,13.90955924987793
221,0.9819777271964333,62.30113636363637,2.7935707569122314,14.653691291809082
222,0.9859380732883106,61.88920454545455,5.147571086883545,11.90612506866455
223,0.9714972712776878,61.903409090909086,1.0244208574295044,15.741271018981934
224,0.9728640274568038,62.04545454545455,5.93571662902832,9.559244155883789
225,0.9853460030122236,61.80397727272727,7.615293502807617,13.108184814453125
226,0.9873323028737848,61.05113636363636,1.632310152053833,14.997138023376465
