epochs,tr_loss,tr_acc,val_loss,val_acc
0,2.801494779586792,2.8125,3.427823305130005,5.384615421295166
1,2.742571792602539,5.5625,6.983563423156738,10.256410598754883
2,2.6952271270751953,8.125,6.307760238647461,15.128205299377441
3,2.6719160079956055,9.6875,13.344156265258789,14.871795654296875
4,2.632005662918091,11.3125,11.766242980957031,13.84615421295166
5,2.6319334888458252,11.3125,12.64879322052002,17.69230842590332
6,2.593393573760986,11.625,7.717508792877197,15.384615898132324
7,2.565116958618164,12.937499999999998,9.117584228515625,17.69230842590332
8,2.551584119796753,14.3125,8.452503204345703,20.512821197509766
9,2.516460475921631,16.125,4.630328178405762,16.666667938232422
10,2.5626076889038085,14.124999999999998,7.463353633880615,12.307693481445312
11,2.423222608566284,17.875,1.527014970779419,18.71794891357422
12,2.3983491611480714,17.625,7.592948913574219,27.69230842590332
13,2.315445327758789,20.75,3.7343413829803467,23.846153259277344
14,2.2772720146179197,21.4375,4.4047465324401855,33.07692337036133
15,2.2210363292694093,23.8125,5.821043014526367,33.333335876464844
16,2.1738601779937743,25.374999999999996,3.6208221912384033,35.64102554321289
17,2.1819813537597654,25.874999999999996,1.4856082201004028,28.71795082092285
18,2.1499294090270995,26.5,0.8775006532669067,28.46154022216797
19,2.1158187866210936,27.875,7.195958137512207,37.43589782714844
20,2.1049627590179445,28.499999999999996,4.448770523071289,37.17948913574219
21,2.1337468576431275,28.9375,2.932158946990967,35.897438049316406
22,2.0957798910140992,30.375000000000004,3.906261920928955,38.46154022216797
23,2.059283118247986,31.937500000000004,7.7846269607543945,37.17948913574219
24,2.023793406486511,30.6875,0.48153558373451233,27.69230842590332
25,2.023250675201416,31.0,4.842803478240967,42.0512809753418
26,2.0509410953521727,30.625000000000004,4.176239013671875,34.615386962890625
27,2.080732741355896,30.8125,1.9096931219100952,45.128204345703125
28,2.0260572624206543,32.75,6.303800106048584,42.82051467895508
29,2.0209082317352296,31.937500000000004,2.980825662612915,42.56410217285156
30,2.0086625528335573,33.75,0.432387113571167,29.74359130859375
31,2.02376859664917,33.625,10.750699043273926,9.48717975616455
32,2.0181888055801394,31.874999999999996,14.643750190734863,14.102564811706543
33,1.9935595273971558,33.0,3.6904585361480713,38.974361419677734
34,1.9878921127319336,32.625,4.015895366668701,44.35897445678711
35,1.9452681732177735,33.9375,4.695420265197754,53.07692337036133
36,1.9729799079895018,33.625,3.827702522277832,36.92307662963867
37,1.9358251810073852,35.625,14.77450180053711,23.846153259277344
38,1.9547740411758423,34.9375,1.1535892486572266,36.92307662963867
39,1.925214819908142,37.1875,2.6983110904693604,49.23077392578125
40,1.9298817825317383,35.0,3.352999210357666,37.43589782714844
41,1.9022198438644409,38.375,1.293397068977356,42.30769348144531
42,1.906349048614502,35.875,1.1608415842056274,47.69230651855469
43,1.9024100255966188,36.75,2.784350633621216,43.33333206176758
44,1.8818515205383302,38.1875,5.45924186706543,46.66666793823242
45,1.8769139003753663,38.4375,2.951172351837158,40.256412506103516
46,1.9048472213745118,38.0,1.2207789421081543,41.5384635925293
47,1.8899640321731568,38.5,-0.7940932512283325,35.897438049316406
48,1.8453309631347656,37.75,0.6723596453666687,44.10256576538086
49,1.8788015127182007,37.0625,5.242491245269775,45.128204345703125
50,1.8518179941177368,38.9375,1.465915322303772,48.46154022216797
51,1.8807075500488282,37.75,3.322540521621704,50.256412506103516
52,1.8878935289382934,38.5,0.5426325798034668,37.43589782714844
53,1.8445201921463013,39.625,1.3375657796859741,53.84615707397461
54,1.8781741237640381,39.875,2.0753366947174072,40.0
55,1.8294788885116577,39.5625,-0.8715043663978577,35.64102554321289
56,1.8555821752548218,39.875,1.2534130811691284,55.38461685180664
57,1.8661485767364503,38.4375,1.3302030563354492,28.71795082092285
58,1.8436591672897338,38.1875,0.6976640820503235,28.205129623413086
59,1.8626138830184937,38.3125,4.535210132598877,47.9487190246582
60,1.842323384284973,40.4375,-0.1115504577755928,45.64102554321289
61,1.8051927185058594,41.125,2.4950296878814697,53.84615707397461
62,1.8249463176727294,40.25,5.8071064949035645,55.128204345703125
63,1.8345677280426025,40.875,2.0866572856903076,52.82051467895508
64,1.8259736680984497,40.6875,0.14589403569698334,48.71794891357422
65,1.8252368211746215,39.6875,0.710919201374054,55.128204345703125
66,1.7995312738418578,40.625,0.48791536688804626,50.0
67,1.8223777770996095,41.125,0.7535324096679688,59.4871826171875
68,1.7572741460800172,42.75,-0.7070877552032471,36.66666793823242
69,1.7899172973632813,41.4375,2.953845500946045,50.256412506103516
70,1.830809988975525,41.875,0.21652550995349884,55.64102554321289
71,1.8177547693252563,41.0,1.8341988325119019,47.69230651855469
72,1.7927752923965454,41.75,1.1874858140945435,44.10256576538086
73,1.7810719919204712,41.5625,1.7407814264297485,49.23077392578125
74,1.7632107639312744,42.0,2.4963717460632324,48.46154022216797
75,1.7907509040832519,41.5,0.9083400964736938,35.38461685180664
76,1.7806087255477905,42.25,2.849034070968628,47.17948913574219
77,1.8000825071334838,42.0,-0.007209151983261108,42.0512809753418
78,1.746482539176941,42.0,2.2838621139526367,47.9487190246582
79,1.7440298748016358,44.6875,-0.5200428366661072,39.230770111083984
80,1.7703571462631225,41.5625,3.7433829307556152,45.64102554321289
81,1.7787028312683106,42.375,0.48445945978164673,48.46154022216797
82,1.7746322393417358,42.875,-0.6538828611373901,42.56410217285156
83,1.8054157829284667,42.0,0.3547324240207672,51.02564239501953
84,1.7929101991653442,40.0625,-0.7873165011405945,43.07692337036133
85,1.72382670879364,43.5625,1.0558911561965942,55.38461685180664
86,1.7766712999343872,42.9375,0.978787362575531,54.61538314819336
87,1.7561539602279663,43.6875,0.9770148992538452,58.20512771606445
88,1.726011986732483,44.25,1.7015033960342407,53.589744567871094
89,1.750309991836548,43.5,0.2127310335636139,44.871795654296875
90,1.7647279977798462,42.9375,3.9093661308288574,53.589744567871094
91,1.7483844709396363,43.1875,0.8572373390197754,42.30769348144531
92,1.7576260137557984,45.0,1.1172879934310913,56.92308044433594
93,1.7469360876083373,42.4375,-0.48180410265922546,41.28205108642578
94,1.755627498626709,43.75,1.1533230543136597,49.23077392578125
95,1.761359724998474,43.4375,3.7357587814331055,43.33333206176758
96,1.770096697807312,44.0625,2.729456663131714,49.23077392578125
97,1.7235549306869506,44.9375,-0.04672127962112427,52.82051467895508
98,1.7362839984893799,42.375,1.7741572856903076,41.79487228393555
99,1.74691885471344,42.25,1.1172155141830444,53.84615707397461
100,1.7172650814056396,45.25,1.9580382108688354,54.61538314819336
101,1.7537885999679566,42.625,4.674028396606445,41.02564239501953
102,1.7154903602600098,44.75,-0.5236238241195679,45.897438049316406
103,1.735379662513733,42.6875,0.956031858921051,55.64102554321289
104,1.7195828342437744,42.875,-2.030888557434082,35.38461685180664
105,1.7198379039764404,44.0,3.8250582218170166,43.07692337036133
106,1.7592053413391113,43.5,-2.224874496459961,27.948719024658203
107,1.7194133853912354,43.0,1.1250810623168945,48.20512771606445
108,1.6927599668502809,44.9375,1.6380640268325806,62.56410598754883
109,1.7021507740020752,44.3125,0.21121615171432495,46.66666793823242
110,1.7039687728881836,46.1875,-0.3018288314342499,54.61538314819336
111,1.6997755527496339,45.4375,-0.9227839112281799,36.410255432128906
112,1.7295128917694091,42.0625,5.393036365509033,50.512821197509766
113,1.7107819080352784,44.125,3.0150723457336426,55.897438049316406
114,1.7264125919342042,43.4375,0.883629322052002,37.9487190246582
115,1.728376169204712,45.1875,2.029533863067627,61.28205108642578
116,1.7048679304122925,45.25,2.2819533348083496,44.10256576538086
117,1.7128208017349242,45.375,3.021007537841797,59.743587493896484
118,1.6811125564575196,45.5,0.18576198816299438,48.71794891357422
119,1.7139426183700561,44.3125,1.6947790384292603,57.69230651855469
120,1.65102783203125,47.375,1.5465506315231323,56.92308044433594
121,1.717543272972107,45.5625,1.2429478168487549,53.07692337036133
122,1.698607006072998,45.9375,1.2665488719940186,56.153846740722656
123,1.7078665781021118,44.9375,7.000809669494629,47.43589782714844
124,1.7052015924453736,46.0625,2.7668051719665527,52.30769348144531
125,1.7089289617538452,43.875,0.7074693441390991,44.10256576538086
126,1.6655842924118043,46.25,0.547290027141571,58.20512771606445
127,1.6736682510375978,45.0,1.7669055461883545,58.46154022216797
128,1.7173944330215454,45.125,1.668421983718872,48.71794891357422
129,1.6874132442474366,47.5,0.6298456788063049,56.41025924682617
130,1.6700121784210205,49.5625,1.425370693206787,61.28205108642578
131,1.6949843978881836,45.5,-0.14477097988128662,41.79487228393555
132,1.674649600982666,44.9375,5.626019477844238,53.589744567871094
133,1.687941722869873,46.8125,1.3396868705749512,57.17948532104492
134,1.6846012115478515,45.6875,0.8613320589065552,45.38461685180664
135,1.6602563953399658,46.8125,1.588045597076416,60.25640869140625
136,1.689411392211914,44.875,3.6616480350494385,58.71794891357422
137,1.6378606939315796,47.1875,0.5511230826377869,53.333335876464844
138,1.6643182516098023,45.0625,2.332585334777832,60.25640869140625
139,1.7161987590789796,44.625,1.6128027439117432,60.000003814697266
140,1.6946587896347045,44.5625,2.9214277267456055,38.20512771606445
141,1.712669758796692,44.0625,4.027332782745361,50.256412506103516
142,1.6687041521072388,47.9375,1.662571907043457,60.769229888916016
143,1.673032603263855,47.3125,1.2615246772766113,58.20512771606445
144,1.6824095773696899,44.125,0.45816996693611145,39.74359130859375
145,1.69032395362854,44.75,2.250094175338745,53.84615707397461
